Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
4e-06,MikeyLansi_131269,Tick,0,0,0,0,,,0,0,0,OK
4e-06,FTZTraders_271828,Tick,0,0,0,0,,,0,0,0,OK
4e-06,Cocrew_801,Tick,0,0,0,0,,,0,0,0,OK
4e-06,OptiTrade_56786,Tick,0,0,0,0,,,0,0,0,OK
4e-06,HappyGuo_100,Tick,0,0,0,0,,,0,0,0,OK
4e-06,Raffles_647647,Tick,0,0,0,0,,,0,0,0,OK
4e-06,FarrosAlgo_1,Tick,0,0,0,0,,,0,0,0,OK
4e-06,JR_11117,Tick,0,0,0,0,,,0,0,0,OK
0.22743,MikeyLansi_131269,Tick,0,0,0,0,,,0,0,0,OK
0.22743,FTZTraders_271828,Tick,0,0,0,0,,,0,0,0,OK
0.22743,Cocrew_801,Tick,0,0,0,0,,,0,0,0,OK
0.22743,OptiTrade_56786,Tick,0,0,0,0,,,0,0,0,OK
0.22743,HappyGuo_100,Tick,0,0,0,0,,,0,0,0,OK
0.22743,Raffles_647647,Tick,0,0,0,0,,,0,0,0,OK
0.22743,FarrosAlgo_1,Tick,0,0,0,0,,,0,0,0,OK
0.22743,JR_11117,Tick,0,0,0,0,,,0,0,0,OK
0.475936,MikeyLansi_131269,Tick,0,0,0,0,,,0,0,0,OK
0.475936,FTZTraders_271828,Tick,0,0,0,0,,,0,0,0,OK
0.475936,Cocrew_801,Tick,0,0,0,0,,,0,0,0,OK
0.475936,OptiTrade_56786,Tick,0,0,0,0,,,0,0,0,OK
0.475936,HappyGuo_100,Tick,0,0,0,0,,,0,0,0,OK
0.475936,Raffles_647647,Tick,0,0,0,0,,,0,0,0,OK
0.475936,FarrosAlgo_1,Tick,0,0,0,0,,,0,0,0,OK
0.475936,JR_11117,Tick,0,0,0,0,,,0,0,0,OK
0.765034,MikeyLansi_131269,Tick,0,0,0,0,,,0,0,0,OK
0.765034,FTZTraders_271828,Tick,0,0,0,0,,,0,0,0,OK
0.765034,Cocrew_801,Tick,0,0,0,0,,,0,0,0,OK
0.765034,OptiTrade_56786,Tick,0,0,0,0,,,0,0,0,OK
0.765034,HappyGuo_100,Tick,0,0,0,0,,,0,0,0,OK
0.765034,Raffles_647647,Tick,0,0,0,0,,,0,0,0,OK
0.765034,FarrosAlgo_1,Tick,0,0,0,0,,,0,0,0,OK
0.765034,JR_11117,Tick,0,0,0,0,,,0,0,0,OK
1.00162,MikeyLansi_131269,Tick,0,0,0,0,,140400,0,0,0,OK
1.00162,FTZTraders_271828,Tick,0,0,0,0,,140400,0,0,0,OK
1.00162,Cocrew_801,Tick,0,0,0,0,,140400,0,0,0,OK
1.00162,OptiTrade_56786,Tick,0,0,0,0,,140400,0,0,0,OK
1.00162,HappyGuo_100,Tick,0,0,0,0,,140400,0,0,0,OK
1.00162,Raffles_647647,Tick,0,0,0,0,,140400,0,0,0,OK
1.00162,FarrosAlgo_1,Tick,0,0,0,0,,140400,0,0,0,OK
1.00162,JR_11117,Tick,0,0,0,0,,140400,0,0,0,OK
1.237664,MikeyLansi_131269,Tick,0,0,0,0,,140400,0,0,0,OK
1.237664,FTZTraders_271828,Tick,0,0,0,0,,140400,0,0,0,OK
1.237664,Cocrew_801,Tick,0,0,0,0,,140400,0,0,0,OK
1.237664,OptiTrade_56786,Tick,0,0,0,0,,140400,0,0,0,OK
1.237664,HappyGuo_100,Tick,0,0,0,0,,140400,0,0,0,OK
1.237664,Raffles_647647,Tick,0,0,0,0,,140400,0,0,0,OK
1.237664,FarrosAlgo_1,Tick,0,0,0,0,,140400,0,0,0,OK
1.237664,JR_11117,Tick,0,0,0,0,,140400,0,0,0,OK
1.522101,MikeyLansi_131269,Tick,0,0,0,0,,140400,0,0,0,OK
1.522101,FTZTraders_271828,Tick,0,0,0,0,,140400,0,0,0,OK
1.522101,Cocrew_801,Tick,0,0,0,0,,140400,0,0,0,OK
1.522101,OptiTrade_56786,Tick,0,0,0,0,,140400,0,0,0,OK
1.522101,HappyGuo_100,Tick,0,0,0,0,,140400,0,0,0,OK
1.522101,Raffles_647647,Tick,0,0,0,0,,140400,0,0,0,OK
1.522101,FarrosAlgo_1,Tick,0,0,0,0,,140400,0,0,0,OK
1.522101,JR_11117,Tick,0,0,0,0,,140400,0,0,0,OK
1.730435,MikeyLansi_131269,Tick,0,0,0,0,,140400,0,0,0,OK
1.730435,FTZTraders_271828,Tick,0,0,0,0,,140400,0,0,0,OK
1.730435,Cocrew_801,Tick,0,0,0,0,,140400,0,0,0,OK
1.730435,OptiTrade_56786,Tick,0,0,0,0,,140400,0,0,0,OK
1.730435,HappyGuo_100,Tick,0,0,0,0,,140400,0,0,0,OK
1.730435,Raffles_647647,Tick,0,0,0,0,,140400,0,0,0,OK
1.730435,FarrosAlgo_1,Tick,0,0,0,0,,140400,0,0,0,OK
1.730435,JR_11117,Tick,0,0,0,0,,140400,0,0,0,OK
